predict_price,real_price
2.1765,2.7
2.7939,0.8
2.9305,0.9
2.9301,0.8
2.4068,-0.7
2.5395,2.1
2.8003,2.1
2.5717,2.1
2.0452,2.1
2.4119,2.1
3.1646,1.6
2.805,2.1
2.33,2.1
2.6422,3.8
2.7765,3.7
2.3764,1.9
1.894,1.9
2.3446,1.8
2.6595,1.8
2.4241,1.9
1.7141,1.9
2.2412,0.7
3.2967,1.7
2.8503,2.0
1.9313,2.1
2.5686,3.3
2.5663,4.7
1.8464,0.7
1.9839,0.6
2.9986,1.4
3.3082,-1.3
3.2734,0.1
2.6087,0.1
3.3346,0.1
4.1918,-0.2
4.1708,-0.1
3.2016,3.1
3.6143,3.1
3.913,-0.3
3.945,2.8
2.8391,0.1
3.5294,-0.1
4.1681,2.6
4.261,0.5
3.7162,2.7
3.8364,2.8
4.2334,3.8
4.2441,3.9
3.6093,4.0
3.7407,5.0
4.2011,4.9
4.1507,4.9
4.5227,0.8
4.5128,0.7
5.1901,-0.4
5.533,4.5
4.2038,-2.6
4.6477,-2.0
4.2193,0.0
4.9634,0.0
4.5938,0.0
4.5643,0.0
4.6606,-2.0
4.8971,-1.5
4.5899,-1.5
4.7542,0.0
5.1037,-3.0
5.208,-0.9
4.8483,-1.1
4.2506,-1.0
4.155,-2.8
4.4173,0.2
4.4379,2.1
4.0102,2.2
4.3025,2.5
4.3366,3.2
4.1427,3.9
3.5066,4.0
3.7733,5.0
4.0006,3.7
3.6317,2.1
3.1904,-0.1
3.2985,-1.4
4.1619,3.6
3.4136,4.1
2.4874,4.6
2.8602,-3.6
3.1772,6.0
4.2538,6.0
3.1638,-1.1
3.3042,-4.7
3.6057,-0.1
3.2921,-0.2
2.8664,0.0
2.8897,0.0
3.4994,0.0
3.3524,0.0
2.9007,0.0
3.5129,0.0
3.9773,0.0
4.279,0.0
3.6549,0.0
3.7345,0.0
3.9967,-3.0
3.7635,0.9
3.7277,1.9
3.825,1.9
4.1744,1.3
3.9755,1.3
3.7695,0.0
4.1846,0.0
4.7625,0.0
4.9234,-1.9
4.9594,0.0
5.1687,0.6
5.2193,2.8
4.6474,4.7
4.7869,5.0
5.0866,7.3
5.1271,10.0
5.0429,9.9
4.7309,9.9
5.049,9.9
5.7806,9.9
5.7383,9.9
5.7265,10.0
6.0335,17.0
5.9384,21.2
5.1558,19.3
5.0678,21.5
5.4737,22.5
5.1967,23.0
5.2274,22.8
5.007,22.8
5.2382,22.9
5.5182,22.9
4.9176,22.8
5.2483,22.8
5.5527,22.8
5.4023,22.9
4.8081,22.8
4.627,22.8
5.0746,22.9
5.0911,22.8
5.2531,22.8
4.8428,22.2
4.8482,20.0
5.5065,18.0
4.8191,17.8
4.8265,15.5
4.7804,12.8
4.9501,15.2
4.5784,15.3
4.3777,13.0
4.3737,13.0
4.6847,12.9
5.0281,12.8
4.4219,7.8
4.3779,3.6
5.3381,3.5
4.9158,2.8
4.6032,1.8
4.4546,-0.1
4.9342,0.0
4.9912,12.7
4.2213,15.5
4.1572,16.0
4.5176,17.4
5.2136,17.7
4.1192,17.9
4.2774,18.6
4.7413,19.5
4.5644,19.8
3.8636,20.1
4.0658,20.8
4.2562,21.2
4.7094,22.7
3.6564,13.6
3.7976,7.9
3.9568,3.9
4.7411,3.7
3.6964,2.7
4.1471,-1.8
4.1054,12.2
4.303,12.8
3.2107,12.8
3.7604,12.9
3.5621,14.9
3.9782,15.3
2.851,15.4
3.3337,16.9
2.8698,17.0
3.2877,17.3
2.889,18.2
3.4392,18.3
3.1511,13.1
3.6124,-8.2
2.6607,-0.1
3.0026,7.3
2.5896,7.6
3.0492,8.6
2.996,9.7
3.6715,7.9
3.1483,8.7
2.9771,8.7
3.3011,6.4
3.419,6.7
3.8616,6.9
4.0398,6.9
3.9136,9.3
4.058,10.8
3.9481,10.9
3.6784,11.1
3.8699,16.1
4.3498,16.6
4.1418,17.0
3.7665,17.6
4.0615,19.0
3.6619,23.3
4.3605,11.9
4.3496,19.0
4.255,19.0
4.2832,12.5
4.8024,12.4
4.6403,18.1
4.8579,20.8
5.3562,21.3
5.0206,21.3
4.0619,21.7
4.6538,19.3
4.1018,19.1
4.6345,18.8
3.8551,16.5
4.1067,16.2
4.1887,15.4
4.2178,15.4
3.6269,16.3
3.4544,15.0
3.8541,14.8
3.7897,16.2
3.0325,16.3
3.3346,16.3
2.9345,15.3
3.6649,15.0
3.0703,10.5
3.7473,10.1
3.8507,10.0
3.6974,10.5
3.2071,10.0
3.2127,5.8
3.4219,7.8
3.3822,5.0
3.1384,7.5
3.2638,10.4
3.262,10.0
3.493,8.4
3.2399,5.4
3.2796,10.1
3.4871,10.2
2.8267,10.3
3.103,10.0
2.6854,10.5
2.8004,13.6
2.5192,10.6
2.691,11.0
2.7766,10.7
2.8404,10.4
2.8199,10.0
2.513,11.0
2.6451,10.9
2.748,10.0
2.1705,10.9
2.5361,13.7
3.5581,13.8
3.2473,15.5
2.9633,15.5
3.4797,15.4
3.5395,15.3
3.5088,15.2
3.8634,15.2
3.6332,15.1
4.7822,15.3
4.793,15.3
4.113,15.0
4.7242,10.6
6.0002,10.0
5.0011,10.0
4.7378,10.0
4.0654,5.1
5.341,5.0
5.0388,9.2
5.5008,9.2
4.8093,5.1
6.0144,5.1
5.8279,9.0
5.3227,7.0
4.2507,7.0
4.9202,10.1
4.9047,12.9
4.7456,12.9
4.1229,10.0
5.2208,10.1
4.928,15.0
5.1025,12.1
3.9523,12.0
4.9037,10.3
4.4689,10.8
4.1343,19.8
3.3388,16.5
3.2206,17.4
3.2607,20.7
3.5012,21.2
3.1321,24.2
3.6795,25.5
2.8915,25.5
3.2976,25.1
2.595,25.0
3.2521,25.8
2.4862,25.8
2.7336,25.8
2.3091,25.8
3.2065,25.7
2.7776,25.6
3.3511,25.6
3.2602,25.0
3.6161,25.1
2.717,25.1
3.2778,25.0
2.5719,20.0
3.1451,20.0
2.1925,20.1
2.8886,20.1
2.7098,20.2
2.6798,15.2
2.057,22.3
2.8879,19.8
3.1035,19.9
2.7338,19.8
2.2255,15.9
3.2144,15.8
2.7795,14.8
2.6039,11.1
2.1226,9.8
3.346,5.6
3.1005,5.1
3.1498,4.8
2.6324,7.8
3.376,6.1
3.0158,6.0
2.9334,5.8
2.5493,6.1
3.9115,6.2
3.5722,5.3
4.0727,7.6
3.6106,7.8
4.4279,10.1
3.9577,10.0
4.1044,10.1
3.5783,10.1
4.7127,10.1
4.3958,10.0
4.2153,10.0
3.7252,10.0
5.2068,9.8
5.1008,10.0
5.1804,6.0
4.7455,5.2
5.505,10.0
5.3248,10.0
5.3345,14.7
4.9434,17.1
5.9334,14.7
5.6675,10.6
5.2021,18.8
5.0387,22.4
5.9066,18.8
5.686,11.1
5.5805,11.0
5.7845,21.7
5.5124,11.4
6.0323,5.6
6.7236,5.2
6.2577,5.0
6.0086,4.7
6.9719,2.4
6.2793,2.7
6.2197,1.0
6.4095,20.3
6.085,20.8
5.9905,14.3
5.87,14.2
5.3909,14.2
5.4993,2.8
5.9208,7.9
5.5049,16.4
5.9952,16.3
6.2304,16.2
5.5661,4.6
5.2911,4.8
4.8643,3.8
5.3446,4.2
5.036,18.5
5.1338,19.1
4.3946,20.6
3.8272,16.8
4.9148,22.0
4.7213,15.0
4.5676,16.5
3.9519,16.8
4.2638,17.6
4.4004,15.8
3.5926,12.7
3.7984,12.5
3.9428,11.9
4.1212,11.6
3.3909,11.5
3.1984,11.1
3.7991,10.5
3.7057,10.4
3.5005,9.5
3.1563,8.7
3.917,21.8
3.5144,21.7
3.1476,21.7
2.9361,21.8
3.7205,15.6
3.4258,10.4
3.0165,10.3
2.4406,8.9
3.4534,8.4
2.9474,8.2
3.3158,7.7
2.8718,6.5
3.56,5.9
3.24,4.8
2.9981,4.7
3.1994,3.3
3.4689,2.9
3.2673,1.5
2.9205,1.1
2.8934,-15.6
3.8666,6.0
3.5336,5.9
3.9263,6.0
3.8281,6.0
4.0276,6.0
4.3688,6.0
4.3249,5.9
4.6451,6.0
4.4618,9.3
4.807,5.9
4.7649,1.5
4.8357,3.8
4.751,3.8
4.6282,-0.6
5.2787,0.3
5.7184,0.0
5.1413,0.3
5.6974,0.1
5.847,-3.3
7.1843,-2.0
6.1948,-4.8
5.6757,-0.2
5.9001,-4.9
6.6875,0.1
6.2014,0.1
5.3161,0.0
5.7406,0.1
5.4739,0.1
5.0627,5.1
5.5043,-0.1
5.5393,9.9
6.7824,14.9
5.4471,15.0
5.3896,14.6
5.4369,7.4
5.9335,7.3
5.551,6.7
5.3044,11.0
5.3266,12.1
4.8357,11.2
4.5677,13.4
4.8744,19.5
5.0971,16.2
6.4494,24.8
5.5512,29.8
5.2832,31.4
5.6422,29.6
5.9381,29.7
5.9036,30.4
5.5308,31.1
5.7953,29.1
5.158,29.7
5.3829,29.1
4.9445,29.0
5.2511,27.8
5.6387,21.0
5.6866,21.3
5.0718,20.9
5.2357,20.8
5.0737,20.8
5.3619,19.8
4.5251,14.9
4.726,14.8
4.2475,14.2
4.8985,14.2
4.1578,14.2
4.0979,17.8
3.9681,15.2
4.1899,10.5
3.57,9.9
3.7026,9.8
3.2051,7.6
3.7426,5.0
3.1896,4.8
3.3789,-0.1
2.8472,0.1
3.2598,8.6
2.8598,8.4
3.0559,8.1
2.9507,8.4
3.4698,6.5
2.7762,6.6
3.093,7.9
2.5478,7.2
2.9645,6.7
2.2718,0.1
2.8275,8.2
2.9413,10.2
3.1202,13.1
2.5257,13.2
3.4844,13.7
3.2584,18.1
3.1826,14.5
2.45,14.4
3.2256,14.3
3.3987,14.1
3.1585,12.1
2.6156,11.5
3.0244,10.4
3.078,10.3
2.8648,13.9
2.6402,10.3
2.7056,13.2
3.0351,12.7
2.7023,18.8
2.7655,15.7
2.8062,13.4
2.5512,18.8
3.4906,20.1
3.3807,21.9
3.8034,22.8
3.5214,22.0
3.6563,22.8
3.5923,19.8
4.0995,20.0
4.1309,20.1
4.2943,20.2
4.0992,21.5
4.382,20.5
4.1288,19.8
4.7221,18.0
4.4654,14.6
5.2041,14.0
5.1635,14.0
5.1791,19.2
4.3778,19.0
5.1951,19.0
5.1052,24.7
4.9884,24.3
4.5961,19.1
5.1413,19.0
4.9523,15.3
5.2533,14.4
4.7404,14.0
5.2912,15.0
5.3894,15.1
5.2696,19.4
4.6907,17.0
5.2685,17.4
5.1501,17.4
5.1036,14.5
4.6964,13.2
5.2699,13.5
5.0258,14.7
5.8459,13.5
5.4932,13.4
5.5147,14.1
5.5876,14.6
5.7118,13.1
5.6592,12.1
5.5717,11.9
4.9468,11.6
5.0058,10.8
4.8363,10.6
4.9358,25.8
4.9712,25.4
5.8901,25.4
5.6098,23.0
5.3984,11.9
5.4998,12.0
5.6184,12.0
5.6854,20.7
5.3905,12.0
4.7968,11.2
4.6146,10.6
4.68,9.6
4.7122,7.6
4.723,6.5
5.3463,6.1
5.3636,5.6
5.6278,5.2
5.305,5.1
5.6357,4.6
5.4708,4.1
5.2777,2.1
5.1675,1.7
4.7401,1.6
4.8192,0.6
4.7522,0.0
4.6951,-1.7
4.7421,19.0
4.5788,10.5
4.788,0.2
4.814,0.2
4.6884,11.0
4.6446,16.3
4.4296,16.5
5.3095,11.6
4.5168,11.6
4.0553,13.8
3.7396,13.8
4.7599,21.2
5.5722,14.1
4.973,14.0
5.2511,9.6
5.6045,14.2
5.2311,9.6
4.9191,19.1
4.7615,22.0
5.9535,22.0
4.6449,22.0
4.6741,22.0
4.3998,15.2
5.1501,11.1
4.9884,14.1
4.7028,14.0
5.0409,14.1
5.9981,13.8
5.1314,11.9
4.8481,11.7
4.7164,11.4
5.4009,11.7
4.1881,10.9
4.3995,10.8
4.1086,10.9
4.5657,10.5
5.0427,8.9
4.7783,8.5
4.7175,4.0
4.9804,3.9
5.1672,2.0
4.9395,1.9
4.6493,2.1
4.2126,7.5
4.2932,9.2
4.556,10.8
4.3094,11.0
4.1244,11.3
5.5185,11.6
4.7945,12.6
4.773,13.8
4.5133,3.1
5.7231,5.3
4.7747,4.8
4.8504,5.8
4.1861,6.1
4.8971,7.1
4.2,8.0
4.1922,10.0
3.973,10.7
5.5742,10.6
5.8744,9.1
5.4095,7.1
4.9656,6.3
6.7329,6.2
5.6423,9.1
5.2299,9.6
4.7588,15.4
5.8199,16.2
5.3629,16.4
5.2448,15.5
4.7596,11.6
5.6754,12.1
5.2094,11.4
4.6744,9.9
4.1491,13.2
4.8329,13.3
5.1005,13.1
4.2266,13.0
4.3931,11.3
4.9148,10.4
5.0104,10.3
4.3696,10.2
4.2424,7.9
4.6426,7.4
4.2062,7.0
3.4144,7.0
3.1561,15.1
3.855,9.0
4.2332,12.6
3.5862,12.6
3.1543,12.7
3.8633,10.0
4.6111,10.0
5.4452,11.3
4.8151,10.1
5.6111,10.0
5.6679,9.5
5.1812,7.8
4.9184,7.0
5.3063,9.4
5.9713,7.8
5.4389,7.0
4.9031,6.4
5.0575,6.3
5.4449,6.2
6.1254,5.0
4.6383,10.0
4.6556,7.1
5.2631,5.0
4.3905,4.8
4.5216,10.0
4.4941,7.1
5.5191,4.8
4.7765,9.4
4.6354,4.8
4.6809,4.0
5.134,3.0
5.2619,1.0
4.5123,1.0
4.0465,0.0
4.5917,0.8
3.6529,4.9
4.0118,0.8
3.8595,0.1
4.2618,-0.4
3.4399,6.7
3.1466,0.6
3.2463,5.5
3.4683,0.1
3.6263,-5.5
3.4274,-2.5
2.9566,-0.9
3.8097,-0.1
3.3822,0.6
3.8693,1.7
3.4995,5.1
3.632,5.2
3.6709,5.2
3.6956,15.2
3.2112,15.0
3.0912,18.2
3.7727,12.3
3.9377,14.9
3.8218,16.9
3.6201,16.9
3.3351,16.9
3.6452,16.8
3.4489,14.9
3.1771,14.9
3.5362,16.6
3.4744,16.5
3.7012,16.6
4.4792,16.9
5.1957,14.9
5.3084,14.8
4.3203,16.0
3.5912,14.8
4.1189,6.5
4.4242,6.3
4.3749,6.9
3.3308,6.4
4.0009,16.0
3.8472,7.0
4.267,8.5
5.0414,12.9
4.5821,10.6
4.2333,10.6
3.9725,6.3
3.1423,9.2
3.2196,-0.3
3.1842,0.8
3.6512,-0.2
2.641,0.1
3.0796,-7.7
2.6721,1.0
3.8516,3.9
3.3891,-3.6
2.61,0.1
2.0095,0.1
3.2076,-0.1
2.5638,-1.0
2.2279,0.0
1.7989,-2.0
2.8521,0.0
2.0648,-2.0
1.9456,0.0
1.7883,-2.5
3.9316,-0.8
3.35,-1.7
2.8469,-4.5
2.4001,0.5
3.5813,0.5
3.051,0.5
3.5601,2.1
2.9404,5.5
3.9285,6.7
3.3641,8.9
3.6291,10.4
3.307,10.5
4.5217,12.1
3.6424,14.9
3.8333,0.0
3.2774,0.1
4.1934,-7.1
3.9421,5.6
4.4198,5.7
3.9343,11.2
4.5183,11.8
4.4304,13.2
4.7305,14.1
4.4578,15.6
4.9573,19.8
4.2739,20.2
4.2787,21.8
4.2412,24.0
4.9519,24.2
4.3851,28.9
4.5494,30.5
4.1524,36.6
4.8892,38.5
5.1453,40.1
5.3126,29.9
5.3235,30.9
6.089,30.8
4.8074,31.0
5.6983,35.6
5.2672,37.4
5.6368,33.7
5.1004,33.6
5.8554,33.2
4.9749,33.1
5.7939,32.9
5.8627,30.0
6.4368,29.6
6.1707,29.5
7.1124,27.3
5.8648,27.2
8.2872,26.1
7.3429,25.5
7.3972,24.7
6.6468,23.8
7.16,22.9
5.6669,21.0
6.1646,20.6
6.5124,19.0
6.7315,18.9
5.7771,18.8
6.2353,18.5
5.5449,17.4
7.3374,16.3
6.0884,14.4
6.5062,12.8
6.0328,10.9
5.5799,8.1
4.2934,7.9
4.7544,7.6
5.3665,2.9
5.1871,-38.3
6.576,10.0
8.3081,16.6
8.3543,24.0
9.6147,20.1
8.2802,27.8
8.0278,29.8
8.8605,33.0
7.9259,33.5
7.0479,33.5
7.7264,31.5
8.8808,35.3
7.1754,36.5
7.9986,37.3
7.2827,37.2
8.441,37.2
8.534,37.2
8.1373,27.1
6.868,27.1
8.2457,30.2
6.6007,28.1
6.3696,20.3
6.8888,18.4
8.4721,24.3
6.4745,26.1
7.2564,24.3
6.5226,22.4
8.3763,22.4
6.8614,21.9
6.5858,20.6
6.1675,16.6
7.3291,15.7
5.6479,15.4
5.3212,13.6
5.7548,6.3
6.9648,6.4
4.6939,2.5
5.4889,2.4
5.1045,2.3
5.9659,0.8
4.9084,0.8
4.9767,8.5
4.7195,4.7
5.2992,9.0
4.2591,9.9
4.3111,20.1
5.0944,20.1
5.7603,24.6
4.5268,27.2
4.1745,22.4
4.0728,27.3
4.5912,15.1
5.3721,25.7
4.4368,28.7
3.7167,28.7
4.7229,30.0
4.8164,15.2
4.2713,15.1
4.1586,13.5
5.0736,12.9
4.3288,12.8
4.1185,12.7
4.4779,19.6
4.7663,18.2
6.232,18.1
5.1318,18.3
4.7479,24.3
5.163,18.4
4.386,12.7
4.3248,12.6
4.3658,12.7
5.2035,12.6
4.5095,10.2
4.6079,7.6
4.7514,3.6
4.6062,2.6
6.7523,-1.2
5.9313,1.4
6.4272,1.4
6.8869,1.4
6.0125,1.4
5.662,1.4
5.6712,1.4
6.4239,1.4
6.099,3.0
5.8572,0.0
5.0941,-6.3
4.7237,-5.2
6.9567,-1.3
6.0161,-2.0
6.2839,-1.6
6.3504,-2.3
6.3227,0.0
6.494,0.1
6.0878,0.0
6.331,-0.1
6.4321,-0.1
6.1961,2.5
6.6198,2.5
6.2465,2.5
7.452,2.5
6.6667,2.5
7.8925,-2.5
7.4422,0.0
7.2583,0.0
7.3099,0.0
6.9979,0.0
6.7785,4.8
6.2191,5.0
6.4153,16.7
6.0208,17.2
5.8205,19.4
5.7911,20.0
5.4714,20.6
5.6111,22.5
5.248,23.2
4.9999,23.4
5.1298,16.9
4.5623,8.8
4.3433,9.1
3.5602,8.6
4.2518,7.0
3.2217,1.6
3.3419,5.4
3.3123,3.1
3.2052,13.7
3.3216,13.9
3.3695,16.2
3.4414,16.3
3.4583,6.3
3.8888,6.5
3.4749,6.5
3.6138,6.4
3.7923,4.2
3.5368,4.2
3.7829,2.6
4.0536,2.6
3.4714,2.0
3.6223,3.6
3.9082,2.5
3.5692,4.0
3.6499,7.0
4.4093,10.0
4.5333,9.9
3.9507,9.9
4.5948,5.9
5.7154,5.8
5.4927,5.8
4.7317,4.9
5.1027,4.5
5.874,4.2
5.7692,4.0
5.2445,3.1
5.1142,2.4
5.641,2.1
5.595,2.0
4.5261,0.1
5.723,-5.8
5.4996,-1.2
5.4761,5.0
5.1628,9.8
6.3061,14.4
5.5759,19.6
5.0486,10.0
4.9065,6.2
5.2854,6.2
5.7154,9.0
5.381,9.3
4.7635,9.3
5.5746,9.3
5.6667,9.2
5.3108,9.3
5.2787,9.3
6.2794,9.2
5.0696,9.3
4.4942,9.3
4.5651,9.3
5.3439,9.3
5.4505,10.5
4.6456,10.6
4.8414,9.3
5.6532,9.2
4.6161,9.1
4.632,6.7
4.998,4.5
5.7391,9.3
4.566,9.5
3.7163,9.8
3.8619,9.8
4.0928,9.8
3.8291,11.4
3.2999,12.9
3.5822,13.1
3.6236,13.0
3.2517,9.7
2.957,9.8
3.5014,9.7
3.5047,6.7
3.5872,5.5
2.7716,6.6
3.2215,6.5
2.9949,6.5
3.5726,6.6
3.1767,6.7
3.9608,6.6
3.1162,6.6
3.9618,6.6
3.4465,6.6
4.048,6.6
3.3309,6.6
4.6696,5.5
3.7499,6.6
4.5636,6.6
3.8451,5.5
5.1896,5.2
4.8796,5.2
5.4694,0.4
4.3697,0.3
5.4522,-4.6
5.0786,0.2
5.437,0.1
5.1074,0.0
7.1614,0.0
7.1105,0.1
7.2919,0.1
5.7099,0.0
7.0683,-0.1
7.1502,0.0
6.4525,0.0
5.8728,-2.0
7.1089,-2.3
7.1321,-3.1
5.7738,0.6
5.3166,2.6
6.2439,7.4
6.1396,7.5
5.562,5.4
4.4005,7.2
6.6983,5.4
6.6357,2.9
5.1357,2.8
4.7052,2.7
6.5642,2.6
6.8066,2.6
5.6685,2.5
5.4682,2.6
6.2821,2.6
5.7966,2.7
5.7184,2.6
4.9953,2.5
7.013,2.5
6.4432,-2.7
5.4684,-1.3
5.6014,0.1
6.7829,0.1
6.3228,-0.1
6.6163,-3.4
6.6139,-0.1
5.7572,0.0
4.9678,0.0
4.9604,-1.1
5.3575,-3.9
6.6783,-4.6
5.9678,-0.1
6.3524,-0.3
6.4997,-3.1
7.4131,0.1
7.7143,0.1
8.6105,0.1
8.2018,0.1
6.3946,0.1
5.8711,0.1
5.6029,-0.1
6.2445,0.0
6.9609,-0.2
6.4644,1.6
6.9444,3.3
6.8163,6.6
6.0198,-2.0
6.5745,-4.6
7.5544,-5.0
7.0471,-1.0
6.4571,-0.7
6.2303,0.1
6.4537,3.4
6.8162,3.4
6.6374,7.9
6.6965,8.4
6.8098,9.0
6.8672,9.0
7.1779,4.3
7.7997,9.0
8.5652,11.4
8.0072,13.4
6.6668,15.0
6.8352,15.1
6.2998,15.6
6.5285,17.1
6.0294,17.2
6.203,17.5
6.2796,18.4
6.0558,18.5
5.439,19.7
6.1966,20.0
7.0466,21.8
6.5017,21.9
5.2607,22.8
5.5786,23.3
4.8612,23.4
5.0511,26.4
4.6907,0.5
4.4758,3.3
6.0985,26.4
5.0103,0.4
8.1777,-0.1
12.1952,0.4
12.7666,0.5
12.455,-0.4
11.397,0.0
11.7204,0.1
9.4369,0.1
9.8941,0.0
10.1111,-0.5
9.5924,3.4
8.5988,-2.5
8.6797,0.9
10.0224,2.6
11.2171,3.3
9.54,12.1
8.9452,12.2
9.7575,13.8
9.997,14.7
6.8613,16.2
6.6216,16.9
7.3037,12.0
7.2956,4.7
7.313,10.4
7.1387,3.5
7.9016,-0.5
8.1863,11.9
6.7887,12.0
6.3707,15.8
6.7874,18.3
7.508,18.8
5.4896,20.9
5.4932,3.9
5.2299,7.1
4.8882,7.2
4.4748,7.1
4.9344,6.9
5.166,6.8
5.4759,6.6
4.3975,4.0
4.558,3.9
4.7701,3.0
4.6887,1.5
3.8775,1.4
4.2862,7.3
3.9594,12.4
3.4632,18.2
4.6428,18.3
4.7629,18.1
5.6695,18.1
5.138,18.2
4.74,16.1
4.7414,15.8
5.3661,15.0
4.9145,13.4
4.4123,9.3
4.6847,11.9
4.4951,12.1
3.8565,12.4
4.3301,12.5
4.8934,12.6
4.7298,9.3
4.809,7.9
4.0384,-3.1
4.8729,4.9
4.1484,6.6
4.0735,5.8
5.2625,-2.7
6.3039,3.1
4.302,3.0
3.6118,3.1
4.3488,3.1
4.6741,3.2
3.261,3.0
3.2386,3.0
3.2873,2.8
4.1937,2.7
2.5067,0.1
2.7889,-3.2
2.5971,-3.0
3.1435,0.0
1.9008,-0.6
3.1068,3.2
2.7983,6.7
2.9358,-6.0
1.8706,-3.6
1.1265,1.4
-0.0461,1.5
0.6237,1.6
-0.4027,-0.6
0.4452,-1.0
0.1131,0.0
0.3594,-1.2
-0.4479,-0.1
1.2609,-0.7
1.5667,0.0
1.3097,-2.0
1.353,-1.2
1.7367,-1.8
2.6167,0.0
2.8666,-5.0
2.6489,0.0
3.6693,0.0
4.1758,0.0
3.743,5.0
3.5096,7.0
5.4061,10.0
4.5641,12.2
3.5347,12.4
4.2324,14.4
5.5738,15.0
6.9981,15.0
5.7061,15.0
6.3532,15.0
6.9382,18.8
6.3138,19.1
4.8726,19.8
5.4329,19.8
6.47,20.0
5.7477,19.7
5.5399,17.0
6.3349,15.0
6.6594,14.2
7.4581,13.8
6.6986,9.2
7.5807,8.5
7.7968,3.5
6.528,2.0
5.7021,1.9
6.326,1.8
6.9476,1.7
6.4229,0.8
6.2353,0.5
6.5829,0.0
7.381,-19.7
7.4514,-0.3
6.6844,0.0
7.2338,-2.1
7.4907,-0.9
6.5875,1.6
6.1532,2.0
6.959,3.4
6.3623,0.0
5.8122,-2.6
5.8832,0.8
7.2609,-0.8
8.9089,-2.5
8.1116,-0.6
8.539,0.0
7.9625,0.5
8.325,0.9
7.1783,5.5
8.3837,8.3
9.0789,-8.3
8.8527,0.0
6.385,0.0
7.6655,1.1
8.5306,1.2
10.4083,2.1
7.7918,2.1
7.7614,0.0
7.7123,2.1
8.3431,2.2
6.1268,2.1
6.608,-2.1
7.1143,-0.1
7.5502,-1.8
6.6677,1.2
6.9536,1.8
7.2252,7.1
8.8517,11.0
7.8068,20.9
7.6681,21.8
7.727,14.0
7.8209,17.6
6.417,3.9
6.503,7.7
7.5261,23.6
7.5336,11.8
8.3668,15.1
8.3976,16.5
8.65,16.5
8.4837,22.0
7.9482,27.8
7.6078,27.9
8.5174,27.9
8.3649,28.0
7.2765,25.2
6.9968,28.0
7.378,29.0
6.7819,32.0
7.0262,36.2
7.1286,37.4
7.5784,40.3
6.4056,40.8
6.2253,44.0
5.9479,30.3
6.9023,27.7
6.7562,29.2
5.5723,29.1
5.1121,29.5
5.2976,23.9
5.1619,29.8
6.0783,24.2
5.1529,37.7
5.7383,37.7
4.9439,33.6
5.4947,31.6
4.3999,28.4
5.2299,28.5
5.0731,28.4
4.9911,23.8
3.8476,23.8
3.6102,22.4
3.9017,16.6
4.3848,29.3
4.2938,17.1
3.9977,29.2
4.8551,17.1
6.047,16.7
5.7911,19.3
5.8096,21.1
6.542,25.3
6.0425,24.7
5.5027,27.1
4.9297,27.3
5.7887,25.8
5.0143,25.8
5.5067,25.8
4.6408,25.8
6.01,24.4
6.5376,24.1
6.4545,24.1
6.7435,23.8
7.2467,23.8
5.0641,14.3
4.81,19.6
4.5259,14.3
5.2631,12.5
5.0744,11.6
5.4802,14.3
4.9593,11.6
6.923,11.5
6.8367,11.5
6.9421,10.6
6.9946,10.5
8.223,16.8
5.5053,17.2
6.2178,10.7
5.6504,10.6
6.3338,10.5
5.1605,9.4
5.5555,6.6
5.5918,3.2
7.7361,3.1
7.2953,0.6
7.5051,0.0
8.218,16.3
9.5842,18.9
5.7127,17.1
6.2022,16.5
6.532,16.1
7.5684,23.4
7.1752,19.5
7.5302,16.5
8.9057,15.5
9.6119,15.6
8.7886,15.5
8.5986,12.6
10.0566,9.6
10.5508,6.5
7.4414,1.8
7.7155,1.7
9.0981,0.1
9.0733,-6.0
10.1406,7.8
10.1611,2.2
10.9006,2.1
10.2201,1.0
9.9738,-2.6
10.1252,-0.3
10.9146,7.0
10.4599,7.0
8.4518,8.1
8.8365,13.3
9.7427,13.4
9.6021,13.5
8.4513,13.5
9.1321,14.3
9.2675,15.0
9.0979,14.9
8.3793,14.9
8.9718,14.9
8.9511,12.0
9.2942,9.1
7.9621,7.9
8.4091,5.2
8.3618,28.3
8.7541,28.3
6.9215,30.0
8.6297,27.6
8.5721,30.2
8.6967,32.7
7.2467,24.3
8.2841,24.1
7.9087,24.0
7.7965,24.1
5.898,24.1
6.4468,22.9
6.3594,20.8
6.9373,20.8
5.5343,12.0
5.6346,20.7
5.2087,18.0
4.5182,17.8
3.4322,17.1
3.9004,17.0
3.0612,17.2
2.8348,17.0
1.7513,13.0
2.0212,5.7
2.0973,12.8
2.31,12.8
3.061,10.3
2.5318,6.9
3.3547,7.4
2.812,6.9
3.731,6.8
3.3966,2.0
3.403,2.0
3.5914,0.2
4.544,0.1
3.8224,0.3
3.5,3.0
3.5847,3.1
3.784,3.1
3.2375,3.1
4.1656,3.1
4.169,3.1
5.1035,3.5
4.5244,4.7
4.8078,4.7
4.5836,5.0
4.9861,5.0
4.6372,5.0
4.5212,16.7
4.0077,24.0
3.6715,9.7
3.5752,12.9
4.7916,9.3
4.2941,8.7
3.7569,8.1
3.7136,8.0
3.934,6.3
3.4678,6.2
3.6111,13.0
4.2035,13.1
4.6979,12.9
4.3001,15.7
3.3445,12.9
3.8628,7.9
4.9728,14.7
4.3865,9.5
3.7941,7.6
